#Object 1 Info:
#Object: Sun
#   Mass: 1.000000 Solar masses
#   Position: (-2.544233, 0.000000, 0.000000) AU
#   Velocity: (0.000000, -1.348632, 0.000000) AU/year

#Object 2 Info:
#Object: Mercury
#   Mass: 0.000000 Solar masses
#   Position: (-2.157233, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 8.701368, 0.000000) AU/year

#Object 3 Info:
#Object: Venus
#   Mass: 0.000002 Solar masses
#   Position: (-1.821232, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 6.031370, 0.000000) AU/year

#Object 4 Info:
#Object: Earth
#   Mass: 0.000003 Solar masses
#   Position: (-1.544231, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 4.934388, 0.000000) AU/year

#Object 5 Info:
#Object: Mars
#   Mass: 0.000000 Solar masses
#   Position: (-1.020228, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 3.731407, 0.000000) AU/year

#Object 6 Info:
#Object: Jupiter
#   Mass: 0.955000 Solar masses
#   Position: (2.658773, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.411408, 0.000000) AU/year

#Object 7 Info:
#Object: Saturn
#   Mass: 0.000286 Solar masses
#   Position: (9.534384, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 2.039640, 0.000000) AU/year

#Object 8 Info:
#Object: Uranus
#   Mass: 0.000044 Solar masses
#   Position: (19.189779, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.429938, 0.000000) AU/year

#Object 9 Info:
#Object: Neptune
#   Mass: 0.000051 Solar masses
#   Position: (30.069208, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.139970, 0.000000) AU/year

#Object 10 Info:
#Object: Pluto
#   Mass: 0.000000 Solar masses
#   Position: (39.480000, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 0.990000, 0.000000) AU/year

# Integration Parameters: 
#    Time Step: 0.010000 years
#    Total Time: 30.000000 years
#    Integrator: Verlet

Time,Sun_x,Sun_y,Sun_z,Mercury_x,Mercury_y,Mercury_z,Venus_x,Venus_y,Venus_z,Earth_x,Earth_y,Earth_z,Mars_x,Mars_y,Mars_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturn_x,Saturn_y,Saturn_z,Uranus_x,Uranus_y,Uranus_z,Neptune_x,Neptune_y,Neptune_z,Pluto_x,Pluto_y,Pluto_z
0.96,-1.89017,-1.17539,0,-1.5614,-0.976775,0,-2.51609,-1.50597,0,-0.89979,-1.31774,0,-3.06308,-1.51816,0,1.97405,1.23008,0,9.04453,1.93545,0,19.0881,1.37108,0,30.029,1.09401,0,39.4569,0.950259,0
0.97,-1.87622,-1.18486,0,-1.61176,-0.908124,0,-2.46353,-1.58013,0,-0.879588,-1.26501,0,-3.02844,-1.58529,0,1.95944,1.23999,0,9.03432,1.95512,0,19.0859,1.38533,0,30.0282,1.1054,0,39.4564,0.960155,0
0.98,-1.86211,-1.19423,0,-1.68055,-0.85884,0,-2.40431,-1.64982,0,-0.863125,-1.21178,0,-2.99119,-1.65149,0,1.94467,1.2498,0,9.02401,1.97477,0,19.0838,1.39957,0,30.0274,1.11679,0,39.4559,0.97005,0
0.99,-1.84785,-1.20351,0,-1.76207,-0.833317,0,-2.33896,-1.71436,0,-0.850413,-1.15831,0,-2.95138,-1.71664,0,1.92974,1.2595,0,9.0136,1.99441,0,19.0816,1.41382,0,30.0265,1.12818,0,39.4554,0.979945,0
1,-1.83343,-1.21268,0,-1.84959,-0.834324,0,-2.26804,-1.77316,0,-0.841447,-1.10484,0,-2.90905,-1.7806,0,1.91465,1.2691,0,9.00308,2.01403,0,19.0794,1.42806,0,30.0256,1.13957,0,39.4549,0.989841,0
1.01,-1.81886,-1.22175,0,-1.93575,-0.862735,0,-2.1922,-1.82567,0,-0.836207,-1.0516,0,-2.86427,-1.84326,0,1.89939,1.27859,0,8.99246,2.03363,0,19.0772,1.4423,0,30.0248,1.15095,0,39.4544,0.999736,0
1.02,-1.80413,-1.23072,0,-2.01317,-0.917383,0,-2.11212,-1.87144,0,-0.834656,-0.99886,0,-2.8171,-1.90448,0,1.88397,1.28797,0,8.98173,2.05321,0,19.075,1.45654,0,30.0239,1.16234,0,39.4539,1.00963,0
1.03,-1.78925,-1.23958,0,-2.07498,-0.995086,0,-2.02855,-1.91008,0,-0.836741,-0.946847,0,-2.7676,-1.96417,0,1.86839,1.29724,0,8.97091,2.07278,0,19.0728,1.47078,0,30.023,1.17373,0,39.4534,1.01953,0
1.04,-1.7742,-1.24833,0,-2.11543,-1.09085,0,-1.94225,-1.94128,0,-0.842391,-0.895808,0,-2.71587,-2.0222,0,1.85264,1.3064,0,8.95997,2.09234,0,19.0705,1.48501,0,30.0221,1.18511,0,39.4529,1.02942,0
1.05,-1.75901,-1.25697,0,-2.13034,-1.19823,0,-1.854,-1.96484,0,-0.85152,-0.845979,0,-2.662,-2.07848,0,1.83673,1.31544,0,8.94894,2.11187,0,19.0682,1.49925,0,30.0212,1.1965,0,39.4524,1.03931,0
1.06,-1.74365,-1.26549,0,-2.11752,-1.30989,0,-1.76461,-1.98063,0,-0.864026,-0.797592,0,-2.60607,-2.1329,0,1.82065,1.32436,0,8.9378,2.13139,0,19.0659,1.51348,0,30.0203,1.20789,0,39.4518,1.04921,0
1.07,-1.72814,-1.27391,0,-2.07691,-1.41817,0,-1.67487,-1.9886,0,-0.879791,-0.750874,0,-2.54818,-2.18537,0,1.80441,1.33316,0,8.92656,2.15089,0,19.0635,1.52772,0,30.0193,1.21927,0,39.4513,1.0591,0
1.08,-1.71247,-1.28221,0,-2.01055,-1.51576,0,-1.58559,-1.98879,0,-0.89868,-0.706041,0,-2.48844,-2.23582,0,1.78801,1.34185,0,8.91522,2.17037,0,19.0612,1.54195,0,30.0184,1.23066,0,39.4508,1.069,0
1.09,-1.69664,-1.29039,0,-1.92239,-1.59627,0,-1.49754,-1.98133,0,-0.920548,-0.663302,0,-2.42696,-2.28417,0,1.77144,1.3504,0,8.90377,2.18983,0,19.0588,1.55618,0,30.0175,1.24204,0,39.4502,1.07889,0
1.1,-1.68066,-1.29844,0,-1.81787,-1.65469,0,-1.41148,-1.96641,0,-0.945234,-0.622856,0,-2.36386,-2.33034,0,1.7547,1.35884,0,8.89222,2.20927,0,19.0564,1.57041,0,30.0165,1.25343,0,39.4497,1.08879,0
1.11,-1.66451,-1.30638,0,-1.70348,-1.68773,0,-1.32815,-1.94429,0,-0.972563,-0.584889,0,-2.29923,-2.37428,0,1.7378,1.36714,0,8.88057,2.2287,0,19.054,1.58464,0,30.0155,1.26481,0,39.4491,1.09868,0
1.12,-1.64821,-1.31419,0,-1.58624,-1.69392,0,-1.24823,-1.91533,0,-1.00235,-0.549575,0,-2.23321,-2.41594,0,1.72074,1.37531,0,8.86882,2.24811,0,19.0515,1.59886,0,30.0146,1.27619,0,39.4486,1.10857,0
1.13,-1.63175,-1.32188,0,-1.47315,-1.67367,0,-1.17238,-1.87992,0,-1.03441,-0.517077,0,-2.16591,-2.45527,0,1.7035,1.38335,0,8.85696,2.2675,0,19.0491,1.61309,0,30.0136,1.28758,0,39.448,1.11847,0
1.14,-1.61513,-1.32944,0,-1.37081,-1.62911,0,-1.1012,-1.83852,0,-1.06853,-0.487541,0,-2.09745,-2.49223,0,1.6861,1.39126,0,8.845,2.28686,0,19.0466,1.62731,0,30.0126,1.29896,0,39.4474,1.12836,0
1.15,-1.59835,-1.33686,0,-1.28502,-1.56394,0,-1.03524,-1.79166,0,-1.1045,-0.4611,0,-2.02794,-2.52681,0,1.66854,1.39903,0,8.83294,2.30621,0,19.0441,1.64153,0,30.0116,1.31034,0,39.4469,1.13825,0
1.16,-1.58142,-1.34416,0,-1.22043,-1.48315,0,-0.975004,-1.7399,0,-1.14211,-0.437872,0,-1.95751,-2.55897,0,1.65081,1.40666,0,8.82078,2.32554,0,19.0415,1.65575,0,30.0106,1.32173,0,39.4463,1.14815,0
1.17,-1.56432,-1.35131,0,-1.18029,-1.39272,0,-0.920931,-1.68385,0,-1.18114,-0.417961,0,-1.88626,-2.5887,0,1.63291,1.41415,0,8.80851,2.34485,0,19.039,1.66997,0,30.0096,1.33311,0,39.4457,1.15804,0
1.18,-1.54706,-1.35833,0,-1.1663,-1.29928,0,-0.873395,-1.62417,0,-1.22136,-0.401456,0,-1.81432,-2.61599,0,1.61484,1.42149,0,8.79614,2.36414,0,19.0364,1.68419,0,30.0086,1.34449,0,39.4451,1.16793,0
1.19,-1.52965,-1.36521,0,-1.17841,-1.20974,0,-0.832707,-1.56153,0,-1.26254,-0.388429,0,-1.7418,-2.64084,0,1.59661,1.42868,0,8.78367,2.38341,0,19.0338,1.69841,0,30.0075,1.35587,0,39.4445,1.17783,0
1.2,-1.51207,-1.37195,0,-1.21479,-1.13086,0,-0.799106,-1.49666,0,-1.30447,-0.378939,0,-1.6688,-2.66326,0,1.57821,1.43573,0,8.7711,2.40266,0,19.0312,1.71262,0,30.0065,1.36726,0,39.4439,1.18772,0
1.21,-1.49433,-1.37854,0,-1.27191,-1.06877,0,-0.772762,-1.43028,0,-1.3469,-0.373031,0,-1.59544,-2.68326,0,1.55964,1.44262,0,8.75843,2.42188,0,19.0286,1.72683,0,30.0055,1.37864,0,39.4433,1.19761,0
1.22,-1.47644,-1.38498,0,-1.34467,-1.02856,0,-0.753769,-1.36315,0,-1.38962,-0.370735,0,-1.52181,-2.70085,0,1.54091,1.44936,0,8.74565,2.44109,0,19.0259,1.74105,0,30.0044,1.39002,0,39.4427,1.20751,0
1.23,-1.45838,-1.39127,0,-1.42672,-1.01382,0,-0.742144,-1.29602,0,-1.43239,-0.372068,0,-1.44802,-2.71604,0,1.522,1.45594,0,8.73278,2.46027,0,19.0232,1.75526,0,30.0033,1.4014,0,39.4421,1.2174,0
1.24,-1.44016,-1.39741,0,-1.51086,-1.02634,0,-0.737826,-1.22966,0,-1.47499,-0.377033,0,-1.37417,-2.72887,0,1.50293,1.46236,0,8.7198,2.47944,0,19.0205,1.76946,0,30.0023,1.41278,0,39.4415,1.22729,0
1.25,-1.42179,-1.40339,0,-1.58964,-1.06588,0,-0.740675,-1.16483,0,-1.5172,-0.385622,0,-1.30034,-2.73936,0,1.48369,1.46862,0,8.70672,2.49858,0,19.0178,1.78367,0,30.0012,1.42416,0,39.4409,1.23718,0
1.26,-1.40325,-1.40922,0,-1.65586,-1.13014,0,-0.750474,-1.10226,0,-1.55881,-0.397812,0,-1.22663,-2.74755,0,1.46429,1.47471,0,8.69354,2.5177,0,19.015,1.79788,0,30.0001,1.43554,0,39.4402,1.24707,0
1.27,-1.38455,-1.41488,0,-1.70321,-1.21492,0,-0.766926,-1.04267,0,-1.59958,-0.413572,0,-1.15312,-2.75346,0,1.44471,1.48063,0,8.68025,2.5368,0,19.0123,1.81208,0,29.999,1.44692,0,39.4396,1.25697,0
1.28,-1.36569,-1.42038,0,-1.72677,-1.31438,0,-0.789659,-0.986744,0,-1.63932,-0.432858,0,-1.0799,-2.75713,0,1.42497,1.48638,0,8.66687,2.55587,0,19.0095,1.82628,0,29.9979,1.4583,0,39.439,1.26686,0
1.29,-1.34667,-1.42571,0,-1.72342,-1.42155,0,-0.818232,-0.935133,0,-1.6778,-0.455613,0,-1.00704,-2.7586,0,1.40505,1.49196,0,8.65338,2.57492,0,19.0067,1.84048,0,29.9968,1.46967,0,39.4383,1.27675,0
1.3,-1.32749,-1.43087,0,-1.69211,-1.52888,0,-0.852134,-0.888431,0,-1.71484,-0.481772,0,-0.934615,-2.75791,0,1.38497,1.49735,0,8.6398,2.59395,0,19.0038,1.85468,0,29.9957,1.48105,0,39.4377,1.28664,0
1.31,-1.30814,-1.43585,0,-1.63391,-1.62889,0,-0.890797,-0.84718,0,-1.75022,-0.51126,0,-0.8627,-2.7551,0,1.36472,1.50257,0,8.62611,2.61296,0,19.001,1.86887,0,29.9945,1.49243,0,39.437,1.29653,0
1.32,-1.28864,-1.44066,0,-1.55189,-1.71471,0,-0.933599,-0.811858,0,-1.78375,-0.543991,0,-0.791361,-2.75022,0,1.3443,1.50759,0,8.61232,2.63194,0,18.9981,1.88307,0,29.9934,1.50381,0,39.4364,1.30642,0
1.33,-1.26898,-1.44529,0,-1.45079,-1.78067,0,-0.979873,-0.782874,0,-1.81523,-0.579867,0,-0.720661,-2.74331,0,1.32372,1.51243,0,8.59844,2.6509,0,18.9952,1.89726,0,29.9922,1.51518,0,39.4357,1.31632,0
1.34,-1.24915,-1.44974,0,-1.33664,-1.82263,0,-1.02892,-0.760564,0,-1.84448,-0.618785,0,-0.650661,-2.73442,0,1.30296,1.51708,0,8.58445,2.66983,0,18.9923,1.91145,0,29.9911,1.52656,0,39.435,1.32621,0
1.35,-1.22917,-1.45399,0,-1.21621,-1.83822,0,-1.08,-0.745191,0,-1.87132,-0.660627,0,-0.58142,-2.72359,0,1.28204,1.52154,0,8.57036,2.68874,0,18.9894,1.92564,0,29.9899,1.53794,0,39.4344,1.3361,0
1.36,-1.20902,-1.45806,0,-1.09655,-1.82695,0,-1.13239,-0.736937,0,-1.89556,-0.705269,0,-0.512992,-2.71086,0,1.26095,1.52579,0,8.55617,2.70763,0,18.9864,1.93983,0,29.9887,1.54931,0,39.4337,1.34599,0
1.37,-1.18871,-1.46194,0,-0.984503,-1.7901,0,-1.18531,-0.735909,0,-1.91703,-0.752575,0,-0.445427,-2.69629,0,1.23969,1.52984,0,8.54188,2.72649,0,18.9834,1.95402,0,29.9876,1.56069,0,39.433,1.35588,0
1.38,-1.16825,-1.46562,0,-0.886287,-1.73062,0,-1.23802,-0.742137,0,-1.93556,-0.8024,0,-0.378777,-2.67993,0,1.21827,1.53369,0,8.52749,2.74532,0,18.9804,1.9682,0,29.9864,1.57206,0,39.4323,1.36577,0
1.39,-1.14762,-1.46909,0,-0.807149,-1.65287,0,-1.28976,-0.755575,0,-1.951,-0.85459,0,-0.313086,-2.66181,0,1.19667,1.53732,0,8.51299,2.76413,0,18.9774,1.98238,0,29.9852,1.58344,0,39.4316,1.37566,0
1.4,-1.12684,-1.47237,0,-0.751077,-1.56237,0,-1.33981,-0.776104,0,-1.96317,-0.908978,0,-0.248399,-2.64199,0,1.17491,1.54074,0,8.4984,2.78292,0,18.9744,1.99656,0,29.984,1.59481,0,39.4309,1.38555,0
1.41,-1.10589,-1.47543,0,-0.720572,-1.46547,0,-1.38744,-0.803536,0,-1.97194,-0.965389,0,-0.184758,-2.62051,0,1.15299,1.54394,0,8.48371,2.80168,0,18.9713,2.01074,0,29.9827,1.60619,0,39.4302,1.39544,0
1.42,-1.08479,-1.47828,0,-0.716472,-1.369,0,-1.43196,-0.837615,0,-1.97716,-1.02364,0,-0.122203,-2.59741,0,1.13089,1.54692,0,8.46892,2.82041,0,18.9682,2.02492,0,29.9815,1.61756,0,39.4295,1.40533,0
1.43,-1.06353,-1.48092,0,-0.737843,-1.27987,0,-1.47272,-0.878021,0,-1.97869,-1.08352,0,-0.0607706,-2.57275,0,1.10864,1.54968,0,8.45403,2.83911,0,18.9651,2.03909,0,29.9803,1.62893,0,39.4288,1.41522,0
1.44,-1.04211,-1.48333,0,-0.781967,-1.20463,0,-1.50908,-0.924374,0,-1.97641,-1.14484,0,-0.000497458,-2.54657,0,1.08621,1.5522,0,8.43904,2.85779,0,18.962,2.05326,0,29.979,1.6403,0,39.4281,1.42511,0
1.45,-1.02053,-1.48552,0,-0.844433,-1.14895,0,-1.54046,-0.976235,0,-1.97021,-1.20737,0,0.0585824,-2.51892,0,1.06362,1.55448,0,8.42395,2.87645,0,18.9588,2.06743,0,29.9778,1.65168,0,39.4274,1.435,0
1.46,-0.998798,-1.48749,0,-0.919384,-1.11724,0,-1.5663,-1.03311,0,-1.95996,-1.27088,0,0.116436,-2.48983,0,1.04087,1.55653,0,8.40876,2.89507,0,18.9557,2.0816,0,29.9765,1.66305,0,39.4266,1.44489,0
1.47,-0.976907,-1.48921,0,-0.999906,-1.11217,0,-1.58612,-1.09446,0,-1.94559,-1.33513,0,0.173033,-2.45936,0,1.01795,1.55834,0,8.39347,2.91367,0,18.9525,2.09577,0,29.9752,1.67442,0,39.4259,1.45477,0
1.48,-0.954861,-1.4907,0,-1.07854,-1.13445,0,-1.59947,-1.15969,0,-1.92701,-1.39988,0,0.228343,-2.42754,0,0.994872,1.55989,0,8.37809,2.93224,0,18.9492,2.10993,0,29.974,1.68579,0,39.4252,1.46466,0
1.49,-0.932661,-1.49195,0,-1.14787,-1.1827,0,-1.60594,-1.22816,0,-1.90415,-1.46485,0,0.282337,-2.39443,0,0.97163,1.56119,0,8.3626,2.95078,0,18.946,2.12409,0,29.9727,1.69716,0,39.4244,1.47455,0
1.5,-0.910306,-1.49295,0,-1.20113,-1.25352,0,-1.6052,-1.29919,0,-1.87697,-1.52979,0,0.334988,-2.36005,0,0.948227,1.56223,0,8.34701,2.9693,0,18.9428,2.13825,0,29.9714,1.70853,0,39.4237,1.48444,0
1.51,-0.887798,-1.4937,0,-1.23272,-1.34179,0,-1.59698,-1.37207,0,-1.84542,-1.5944,0,0.386268,-2.32446,0,0.924663,1.56301,0,8.33133,2.98778,0,18.9395,2.15241,0,29.9701,1.7199,0,39.4229,1.49433,0
1.52,-0.865137,-1.4942,0,-1.23871,-1.44102,0,-1.58109,-1.44605,0,-1.8095,-1.65841,0,0.436153,-2.28769,0,0.900939,1.56352,0,8.31554,3.00624,0,18.9362,2.16657,0,29.9688,1.73127,0,39.4222,1.50422,0
1.53,-0.842326,-1.49443,0,-1.21709,-1.54394,0,-1.55738,-1.52035,0,-1.76921,-1.72152,0,0.484617,-2.24979,0,0.877058,1.56375,0,8.29966,3.02467,0,18.9329,2.18072,0,29.9674,1.74264,0,39.4214,1.5141,0
1.54,-0.819364,-1.49439,0,-1.16793,-1.64302,0,-1.52582,-1.59418,0,-1.72458,-1.78344,0,0.531635,-2.2108,0,0.853019,1.56371,0,8.28368,3.04306,0,18.9295,2.19487,0,29.9661,1.75401,0,39.4206,1.52399,0
1.55,-0.796253,-1.49408,0,-1.09335,-1.73109,0,-1.48644,-1.66673,0,-1.67565,-1.84385,0,0.577184,-2.17075,0,0.828824,1.56338,0,8.2676,3.06143,0,18.9262,2.20902,0,29.9648,1.76537,0,39.4199,1.53388,0
1.56,-0.772995,-1.49349,0,-0.997261,-1.8019,0,-1.43935,-1.7372,0,-1.6225,-1.90247,0,0.621241,-2.1297,0,0.804475,1.56276,0,8.25142,3.07977,0,18.9228,2.22317,0,29.9634,1.77674,0,39.4191,1.54377,0
1.57,-0.749591,-1.49262,0,-0.885086,-1.85051,0,-1.38476,-1.80477,0,-1.56523,-1.95899,0,0.663782,-2.08767,0,0.779973,1.56184,0,8.23514,3.09807,0,18.9194,2.23731,0,29.9621,1.78811,0,39.4183,1.55365,0
1.58,-0.726042,-1.49147,0,-0.763251,-1.87368,0,-1.32298,-1.86868,0,-1.50396,-2.01311,0,0.704785,-2.0447,0,0.755319,1.56062,0,8.21877,3.11635,0,18.9159,2.25146,0,29.9607,1.79947,0,39.4175,1.56354,0
1.59,-0.70235,-1.49001,0,-0.638715,-1.86996,0,-1.25437,-1.92815,0,-1.43884,-2.06455,0,0.744227,-2.00084,0,0.730515,1.55909,0,8.2023,3.1346,0,18.9125,2.2656,0,29.9593,1.81084,0,39.4167,1.57343,0
1.6,-0.678517,-1.48826,0,-0.518469,-1.83975,0,-1.17943,-1.98248,0,-1.37004,-2.11302,0,0.782086,-1.95612,0,0.705564,1.55725,0,8.18572,3.15281,0,18.909,2.27973,0,29.958,1.82221,0,39.4159,1.58331,0
1.61,-0.654545,-1.4862,0,-0.409094,-1.78518,0,-1.0987,-2.031,0,-1.29776,-2.15826,0,0.818341,-1.91059,0,0.680466,1.55509,0,8.16905,3.17099,0,18.9055,2.29387,0,29.9566,1.83357,0,39.4151,1.5932,0
1.62,-0.630435,-1.48382,0,-0.316365,-1.70993,0,-1.01282,-2.07311,0,-1.22223,-2.20002,0,0.852968,-1.86428,0,0.655225,1.5526,0,8.15229,3.18914,0,18.902,2.308,0,29.9552,1.84494,0,39.4143,1.60309,0
1.63,-0.60619,-1.48113,0,-0.244936,-1.61896,0,-0.922482,-2.10831,0,-1.1437,-2.23806,0,0.885947,-1.81723,0,0.629842,1.54977,0,8.13542,3.20726,0,18.8985,2.32213,0,29.9538,1.8563,0,39.4135,1.61297,0
1.64,-0.581812,-1.47811,0,-0.198088,-1.51824,0,-0.828449,-2.13613,0,-1.06241,-2.27217,0,0.917254,-1.76947,0,0.604321,1.5466,0,8.11846,3.22534,0,18.895,2.33626,0,29.9524,1.86766,0,39.4127,1.62286,0
1.65,-0.557303,-1.47476,0,-0.177521,-1.41441,0,-0.731524,-2.15625,0,-0.978671,-2.30216,0,0.946867,-1.72106,0,0.578662,1.54309,0,8.1014,3.2434,0,18.8914,2.35039,0,29.9509,1.87903,0,39.4119,1.63274,0
1.66,-0.532667,-1.47107,0,-0.18322,-1.31437,0,-0.632541,-2.16841,0,-0.892768,-2.32787,0,0.974764,-1.67203,0,0.55287,1.53922,0,8.08424,3.26141,0,18.8878,2.36451,0,29.9495,1.89039,0,39.4111,1.64263,0
1.67,-0.507906,-1.46704,0,-0.213371,-1.22492,0,-0.532354,-2.17245,0,-0.805017,-2.34916,0,1.00092,-1.62241,0,0.526947,1.53498,0,8.06699,3.2794,0,18.8842,2.37863,0,29.9481,1.90175,0,39.4102,1.65251,0
1.68,-0.483023,-1.46265,0,-0.264381,-1.15227,0,-0.431823,-2.16833,0,-0.715739,-2.36591,0,1.02532,-1.57225,0,0.500897,1.53038,0,8.04964,3.29735,0,18.8805,2.39275,0,29.9466,1.91311,0,39.4094,1.6624,0
1.69,-0.458022,-1.45789,0,-0.331032,-1.10155,0,-0.331799,-2.15609,0,-0.625261,-2.37806,0,1.04793,-1.52159,0,0.474722,1.5254,0,8.03219,3.31527,0,18.8769,2.40687,0,29.9452,1.92447,0,39.4085,1.67228,0
1.7,-0.432905,-1.45278,0,-0.406797,-1.07634,0,-0.233114,-2.13588,0,-0.533914,-2.38554,0,1.06873,-1.47047,0,0.448427,1.52003,0,8.01464,3.33315,0,18.8732,2.42098,0,29.9437,1.93583,0,39.4077,1.68217,0
1.71,-0.407677,-1.44728,0,-0.484322,-1.07831,0,-0.136566,-2.10792,0,-0.442027,-2.38835,0,1.0877,-1.41894,0,0.422015,1.51427,0,7.997,3.35099,0,18.8695,2.43509,0,29.9422,1.94719,0,39.4068,1.69205,0
1.72,-0.382341,-1.4414,0,-0.556029,-1.10702,0,-0.0429155,-2.07252,0,-0.349927,-2.38647,0,1.10482,-1.36703,0,0.39549,1.50811,0,7.97926,3.3688,0,18.8658,2.4492,0,29.9407,1.95855,0,39.406,1.70194,0
1.73,-0.356902,-1.43513,0,-0.614752,-1.15995,0,0.0471292,-2.03006,0,-0.257934,-2.37994,0,1.12005,-1.3148,0,0.368858,1.50154,0,7.96142,3.38658,0,18.862,2.46331,0,29.9392,1.96991,0,39.4051,1.71182,0
1.74,-0.331364,-1.42846,0,-0.654331,-1.23271,0,0.132913,-1.98099,0,-0.166356,-2.36882,0,1.13338,-1.26228,0,0.342122,1.49454,0,7.94348,3.40432,0,18.8583,2.47741,0,29.9377,1.98127,0,39.4043,1.72171,0
1.75,-0.305732,-1.42138,0,-0.670085,-1.31938,0,0.213839,-1.92581,0,-0.0754956,-2.35319,0,1.14477,-1.20952,0,0.315287,1.48712,0,7.92545,3.42202,0,18.8545,2.49151,0,29.9362,1.99263,0,39.4034,1.73159,0
1.76,-0.280011,-1.41389,0,-0.659142,-1.41309,0,0.289373,-1.86505,0,0.0143631,-2.33315,0,1.15421,-1.15658,0,0.288359,1.47927,0,7.90733,3.43968,0,18.8507,2.50561,0,29.9347,2.00398,0,39.4025,1.74147,0
1.77,-0.254206,-1.40596,0,-0.620608,-1.50647,0,0.359044,-1.79932,0,0.102948,-2.30882,0,1.16166,-1.1035,0,0.261344,1.47097,0,7.8891,3.45731,0,18.8469,2.5197,0,29.9332,2.01534,0,39.4016,1.75136,0
1.78,-0.228324,-1.39761,0,-0.555587,-1.59224,0,0.422444,-1.72922,0,0.190004,-2.28033,0,1.16711,-1.05034,0,0.234247,1.46221,0,7.87078,3.4749,0,18.843,2.5338,0,29.9317,2.0267,0,39.4008,1.76124,0
1.79,-0.20237,-1.38881,0,-0.467069,-1.66373,0,0.479228,-1.65539,0,0.275291,-2.24783,0,1.17052,-0.997144,0,0.207075,1.45299,0,7.85237,3.49245,0,18.8392,2.54789,0,29.9301,2.03805,0,39.3999,1.77112,0
1.8,-0.17635,-1.37956,0,-0.359673,-1.71533,0,0.529115,-1.57848,0,0.358587,-2.21148,0,1.17186,-0.943975,0,0.179835,1.4433,0,7.83385,3.50996,0,18.8353,2.56197,0,29.9286,2.04941,0,39.399,1.781,0
1.81,-0.150272,-1.36984,0,-0.239287,-1.74288,0,0.571883,-1.49918,0,0.439686,-2.17146,0,1.17112,-0.890889,0,0.152533,1.43312,0,7.81524,3.52744,0,18.8314,2.57606,0,29.927,2.06076,0,39.3981,1.79089,0
1.82,-0.124143,-1.35966,0,-0.112627,-1.74397,0,0.60737,-1.41817,0,0.518401,-2.12794,0,1.16827,-0.837948,0,0.125179,1.42244,0,7.79654,3.54487,0,18.8274,2.59014,0,29.9254,2.07211,0,39.3972,1.80077,0
1.83,-0.0979712,-1.34899,0,0.0132617,-1.71799,0,0.635473,-1.33612,0,0.594558,-2.08111,0,1.16328,-0.785216,0,0.0977792,1.41127,0,7.77774,3.56227,0,18.8235,2.60422,0,29.9239,2.08347,0,39.3962,1.81065,0
1.84,-0.0717643,-1.33783,0,0.131489,-1.66617,0,0.656149,-1.25372,0,0.668001,-2.03115,0,1.15612,-0.732758,0,0.070343,1.39958,0,7.75884,3.57962,0,18.8195,2.6183,0,29.9223,2.09482,0,39.3953,1.82053,0
1.85,-0.0455313,-1.32617,0,0.235775,-1.59145,0,0.669411,-1.17167,0,0.738589,-1.97826,0,1.14677,-0.680645,0,0.0428796,1.38736,0,7.73985,3.59693,0,18.8155,2.63237,0,29.9207,2.10617,0,39.3944,1.83041,0
1.86,-0.0192816,-1.314,0,0.320821,-1.49819,0,0.675331,-1.09066,0,0.806193,-1.92263,0,1.13522,-0.628949,0,0.0153988,1.37461,0,7.72076,3.61421,0,18.8115,2.64644,0,29.9191,2.11752,0,39.3935,1.84029,0
1.87,0.00697483,-1.30131,0,0.382614,-1.39191,0,0.674042,-1.01135,0,0.8707,-1.86446,0,1.12143,-0.577746,0,-0.0120891,1.36132,0,7.70157,3.63144,0,18.8075,2.66051,0,29.9175,2.12887,0,39.3926,1.85018,0
1.88,0.0332275,-1.28809,0,0.418634,-1.27894,0,0.665738,-0.934423,0,0.932008,-1.80393,0,1.10538,-0.527116,0,-0.0395729,1.34746,0,7.68229,3.64863,0,18.8034,2.67457,0,29.9158,2.14022,0,39.3916,1.86006,0
1.89,0.0594653,-1.27432,0,0.428008,-1.16609,0,0.650677,-0.860534,0,0.990025,-1.74124,0,1.08707,-0.477141,0,-0.0670411,1.33304,0,7.66292,3.66577,0,18.7993,2.68863,0,29.9142,2.15157,0,39.3907,1.86994,0
1.9,0.0856762,-1.26001,0,0.411595,-1.06021,0,0.629185,-0.79032,0,1.04467,-1.67658,0,1.06647,-0.427906,0,-0.0944811,1.31804,0,7.64345,3.68288,0,18.7952,2.70269,0,29.9126,2.16292,0,39.3897,1.87982,0
1.91,0.111848,-1.24512,0,0.372019,-0.967816,0,0.601658,-0.724391,0,1.09587,-1.61014,0,1.04358,-0.379501,0,-0.12188,1.30245,0,7.62388,3.69994,0,18.7911,2.71675,0,29.9109,2.17427,0,39.3888,1.8897,0
