#Object 1 Info:
#Object: Sun
#   Mass: 1.000000 Solar masses
#   Position: (-0.010078, 0.000000, 0.000000) AU
#   Velocity: (0.000000, -0.003377, 0.000000) AU/year

#Object 2 Info:
#Object: Mercury
#   Mass: 0.000000 Solar masses
#   Position: (0.376922, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 10.046623, 0.000000) AU/year

#Object 3 Info:
#Object: Venus
#   Mass: 0.000002 Solar masses
#   Position: (0.712922, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 7.376624, 0.000000) AU/year

#Object 4 Info:
#Object: Earth
#   Mass: 0.000003 Solar masses
#   Position: (0.989924, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 6.279642, 0.000000) AU/year

#Object 5 Info:
#Object: Mars
#   Mass: 0.000000 Solar masses
#   Position: (1.513927, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 5.076661, 0.000000) AU/year

#Object 6 Info:
#Object: Jupiter
#   Mass: 0.000955 Solar masses
#   Position: (5.192928, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 2.756663, 0.000000) AU/year

#Object 7 Info:
#Object: Saturn
#   Mass: 0.000286 Solar masses
#   Position: (9.531892, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 2.039296, 0.000000) AU/year

#Object 8 Info:
#Object: Uranus
#   Mass: 0.000044 Solar masses
#   Position: (19.188616, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.429879, 0.000000) AU/year

#Object 9 Info:
#Object: Neptune
#   Mass: 0.000051 Solar masses
#   Position: (30.068453, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.139941, 0.000000) AU/year

# Integration Parameters: 
#    Time Step: 0.010000 years
#    Total Time: 30.000000 years
#    Integrator: Verlet

Time,Sun_x,Sun_y,Sun_z,Mercury_x,Mercury_y,Mercury_z,Venus_x,Venus_y,Venus_z,Earth_x,Earth_y,Earth_z,Mars_x,Mars_y,Mars_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturn_x,Saturn_y,Saturn_z,Uranus_x,Uranus_y,Uranus_z,Neptune_x,Neptune_y,Neptune_z
26.09,-0.00431423,-0.00481882,0,0.311158,0.218176,0,-0.325536,-0.650489,0,0.767479,0.630845,0,1.4457,-0.47327,0,1.88798,4.85416,0,6.92983,-6.55825,0,-7.19333,17.5847,0,16.3418,25.051,0
26.1,-0.00429268,-0.00483275,0,0.242328,0.29138,0,-0.257805,-0.680221,0,0.726038,0.678036,0,1.46059,-0.424707,0,1.86234,4.86411,0,6.94377,-6.54337,0,-7.20666,17.5791,0,16.3321,25.0572,0
26.11,-0.00427107,-0.00484657,0,0.156495,0.344161,0,-0.187408,-0.702851,0,0.681712,0.72253,0,1.47384,-0.375675,0,1.83664,4.87393,0,6.95768,-6.52847,0,-7.21998,17.5735,0,16.3225,25.0634,0
26.12,-0.00424939,-0.00486026,0,0.0594758,0.372659,0,-0.115087,-0.718147,0,0.634678,0.764151,0,1.48544,-0.326229,0,1.81089,4.88361,0,6.97157,-6.51353,0,-7.2333,17.5679,0,16.3128,25.0695,0
26.13,-0.00422765,-0.00487384,0,-0.0420263,0.374599,0,-0.0416033,-0.725957,0,0.585119,0.802735,0,1.49538,-0.276424,0,1.78509,4.89315,0,6.98542,-6.49856,0,-7.24662,17.5623,0,16.3031,25.0757,0
26.14,-0.00420585,-0.00488731,0,-0.140838,0.349527,0,0.0322728,-0.726205,0,0.533232,0.838128,0,1.50365,-0.226317,0,1.75924,4.90256,0,6.99924,-6.48357,0,-7.25993,17.5567,0,16.2934,25.0818,0
26.15,-0.00418399,-0.00490065,0,-0.229806,0.298923,0,0.105767,-0.718894,0,0.479222,0.870192,0,1.51024,-0.175962,0,1.73334,4.91183,0,7.01302,-6.46854,0,-7.27324,17.5511,0,16.2838,25.088,0
26.16,-0.00416206,-0.00491388,0,-0.30234,0.226189,0,0.178109,-0.704107,0,0.423303,0.898797,0,1.51513,-0.125417,0,1.70739,4.92096,0,7.02678,-6.45349,0,-7.28654,17.5455,0,16.2741,25.0941,0
26.17,-0.00414007,-0.00492698,0,-0.352949,0.136462,0,0.248545,-0.682002,0,0.365694,0.923832,0,1.51834,-0.0747365,0,1.6814,4.92996,0,7.0405,-6.43841,0,-7.29984,17.5399,0,16.2644,25.1003,0
26.18,-0.00411802,-0.00493997,0,-0.377729,0.0362652,0,0.316337,-0.652815,0,0.306624,0.945198,0,1.51984,-0.0239785,0,1.65535,4.93882,0,7.05419,-6.42329,0,-7.31313,17.5342,0,16.2547,25.1064,0
26.19,-0.00409591,-0.00495284,0,-0.374736,-0.0669943,0,0.380779,-0.616855,0,0.246326,0.962808,0,1.51965,0.0268009,0,1.62927,4.94754,0,7.06785,-6.40815,0,-7.32642,17.5286,0,16.2451,25.1125,0
26.2,-0.00407374,-0.00496559,0,-0.344171,-0.165638,0,0.441199,-0.5745,0,0.185038,0.976594,0,1.51775,0.077545,0,1.60313,4.95612,0,7.08148,-6.39298,0,-7.33971,17.5229,0,16.2354,25.1187,0
26.21,-0.00405151,-0.00497822,0,-0.288376,-0.252363,0,0.496966,-0.526194,0,0.123003,0.986501,0,1.51416,0.128197,0,1.57695,4.96457,0,7.09507,-6.37778,0,-7.35299,17.5172,0,16.2257,25.1248,0
26.22,-0.00402921,-0.00499073,0,-0.211614,-0.320844,0,0.547499,-0.472442,0,0.060466,0.992489,0,1.50888,0.178701,0,1.55073,4.97288,0,7.10863,-6.36255,0,-7.36627,17.5116,0,16.216,25.1309,0
26.23,-0.00400685,-0.00500312,0,-0.119673,-0.36623,0,0.592271,-0.413807,0,-0.00232602,0.994534,0,1.50191,0.229,0,1.52447,4.98105,0,7.12216,-6.34729,0,-7.37954,17.5059,0,16.2063,25.137,0
26.24,-0.00398443,-0.00501539,0,-0.019364,-0.385482,0,0.630812,-0.3509,0,-0.0651246,0.992628,0,1.49326,0.279039,0,1.49816,4.98908,0,7.13566,-6.332,0,-7.39281,17.5002,0,16.1966,25.1431,0
26.25,-0.00396194,-0.00502753,0,0.0820449,-0.377528,0,0.66272,-0.284379,0,-0.127681,0.986777,0,1.48294,0.32876,0,1.47181,4.99697,0,7.14913,-6.31669,0,-7.40608,17.4944,0,16.1869,25.1493,0
26.26,-0.00393939,-0.00503955,0,0.177377,-0.343255,0,0.68766,-0.214939,0,-0.189749,0.977006,0,1.47096,0.37811,0,1.44542,5.00472,0,7.16256,-6.30134,0,-7.41934,17.4887,0,16.1772,25.1554,0
26.27,-0.00391677,-0.00505144,0,0.260043,-0.285355,0,0.705368,-0.143303,0,-0.251082,0.963351,0,1.45733,0.427032,0,1.41899,5.01233,0,7.17596,-6.28597,0,-7.43259,17.483,0,16.1675,25.1615,0
26.28,-0.00389408,-0.0050632,0,0.324452,-0.208067,0,0.715655,-0.0702201,0,-0.311437,0.945867,0,1.44208,0.475472,0,1.39252,5.0198,0,7.18933,-6.27057,0,-7.44585,17.4772,0,16.1578,25.1676,0
26.29,-0.00387133,-0.00507483,0,0.366328,-0.116848,0,0.718411,0.00354448,0,-0.370576,0.924622,0,1.42521,0.523376,0,1.36601,5.02714,0,7.20266,-6.25514,0,-7.45909,17.4715,0,16.1481,25.1737,0
26.3,-0.00384851,-0.00508632,0,0.382932,-0.0179985,0,0.7136,0.077219,0,-0.428264,0.899701,0,1.40674,0.570691,0,1.33946,5.03433,0,7.21596,-6.23968,0,-7.47234,17.4657,0,16.1384,25.1798,0
26.31,-0.00382563,-0.00509767,0,0.37319,0.0817309,0,0.701269,0.150031,0,-0.484274,0.871202,0,1.38671,0.617363,0,1.31287,5.04138,0,7.22923,-6.22419,0,-7.48558,17.4599,0,16.1287,25.1858,0
26.32,-0.00380269,-0.00510888,0,0.337746,0.175541,0,0.681541,0.221215,0,-0.538384,0.839236,0,1.36511,0.66334,0,1.28625,5.04829,0,7.24247,-6.20868,0,-7.49881,17.4542,0,16.119,25.1919,0
26.33,-0.00377969,-0.00511994,0,0.278926,0.256988,0,0.654616,0.290023,0,-0.590378,0.803931,0,1.34199,0.708571,0,1.25959,5.05507,0,7.25567,-6.19313,0,-7.51204,17.4484,0,16.1093,25.198,0
26.34,-0.00375664,-0.00513085,0,0.200628,0.320375,0,0.620772,0.35573,0,-0.640053,0.765426,0,1.31737,0.753005,0,1.2329,5.0617,0,7.26884,-6.17756,0,-7.52527,17.4426,0,16.0995,25.2041,0
26.35,-0.00373353,-0.00514162,0,0.108119,0.36113,0,0.580357,0.41764,0,-0.68721,0.723872,0,1.29127,0.796592,0,1.20617,5.06819,0,7.28198,-6.16196,0,-7.53849,17.4368,0,16.0898,25.2102,0
26.36,-0.00371037,-0.00515223,0,0.00774784,0.376141,0,0.533791,0.475098,0,-0.731663,0.679435,0,1.26373,0.839284,0,1.17941,5.07453,0,7.29508,-6.14633,0,-7.55171,17.4309,0,16.0801,25.2162,0
26.37,-0.00368716,-0.0051627,0,-0.0934378,0.364035,0,0.481559,0.527493,0,-0.773236,0.632289,0,1.23477,0.881032,0,1.15262,5.08074,0,7.30815,-6.13068,0,-7.56492,17.4251,0,16.0704,25.2223,0
26.38,-0.00366391,-0.005173,0,-0.188164,0.325356,0,0.424206,0.574267,0,-0.811764,0.582621,0,1.20442,0.92179,0,1.12579,5.08681,0,7.32119,-6.11499,0,-7.57813,17.4192,0,16.0606,25.2284,0
26.39,-0.00364062,-0.00518316,0,-0.269461,0.26262,0,0.362333,0.614921,0,-0.847094,0.530628,0,1.17272,0.961511,0,1.09893,5.09273,0,7.33419,-6.09928,0,-7.59133,17.4134,0,16.0509,25.2344,0
26.4,-0.00361729,-0.00519315,0,-0.331224,0.180204,0,0.29659,0.649017,0,-0.879088,0.476515,0,1.13971,1.00015,0,1.07204,5.09851,0,7.34716,-6.08354,0,-7.60453,17.4075,0,16.0412,25.2405,0
26.41,-0.00359394,-0.005203,0,-0.36874,0.0840673,0,0.227669,0.676187,0,-0.907617,0.420496,0,1.10542,1.03767,0,1.04513,5.10415,0,7.3601,-6.06777,0,-7.61773,17.4017,0,16.0315,25.2465,0
26.42,-0.00357055,-0.00521269,0,-0.379116,-0.0187047,0,0.156297,0.696138,0,-0.932569,0.362793,0,1.06988,1.07402,0,1.01818,5.10965,0,7.373,-6.05198,0,-7.63092,17.3958,0,16.0217,25.2526,0
26.43,-0.00354714,-0.00522223,0,-0.361555,-0.120473,0,0.0832303,0.70865,0,-0.953845,0.303633,0,1.03315,1.10916,0,0.991203,5.11501,0,7.38587,-6.03616,0,-7.64411,17.3899,0,16.012,25.2586,0
26.44,-0.00352371,-0.00523162,0,-0.317426,-0.213688,0,0.00924214,0.713585,0,-0.971361,0.243252,0,0.995254,1.14305,0,0.9642,5.12022,0,7.39871,-6.02031,0,-7.65729,17.384,0,16.0022,25.2647,0
26.45,-0.00350025,-0.00524087,0,-0.250136,-0.291523,0,-0.0648816,0.710882,0,-0.985047,0.181888,0,0.95624,1.17566,0,0.93717,5.12529,0,7.41151,-6.00443,0,-7.67047,17.378,0,15.9925,25.2707,0
26.46,-0.00347678,-0.00524996,0,-0.164799,-0.348409,0,-0.138353,0.700566,0,-0.994848,0.119783,0,0.916151,1.20695,0,0.910113,5.13022,0,7.42428,-5.98853,0,-7.68364,17.3721,0,15.9827,25.2767,0
26.47,-0.00345329,-0.00525891,0,-0.067781,-0.380448,0,-0.210389,0.682741,0,-1.00073,0.0571832,0,0.875031,1.23687,0,0.883031,5.135,0,7.43701,-5.97259,0,-7.69681,17.3662,0,15.973,25.2828,0
26.48,-0.00342978,-0.00526772,0,0.0338409,-0.385634,0,-0.280222,0.657591,0,-1.00266,-0.00566325,0,0.832926,1.26541,0,0.855925,5.13965,0,7.44971,-5.95664,0,-7.70998,17.3602,0,15.9632,25.2888,0
26.49,-0.00340626,-0.00527638,0,0.132827,-0.363921,0,-0.347106,0.625381,0,-1.00064,-0.068508,0,0.789884,1.29252,0,0.828794,5.14415,0,7.46238,-5.94065,0,-7.72314,17.3543,0,15.9535,25.2948,0
26.5,-0.00338273,-0.0052849,0,0.222289,-0.317134,0,-0.410329,0.586452,0,-0.99467,-0.131102,0,0.745951,1.31817,0,0.80164,5.1485,0,7.47501,-5.92464,0,-7.73629,17.3483,0,15.9437,25.3008,0
26.51,-0.00335919,-0.00529328,0,0.296131,-0.248763,0,-0.469214,0.541216,0,-0.98478,-0.193199,0,0.701178,1.34234,0,0.774464,5.15271,0,7.48761,-5.9086,0,-7.74944,17.3423,0,15.934,25.3068,0
26.52,-0.00333563,-0.00530152,0,0.349411,-0.163675,0,-0.523133,0.490154,0,-0.971007,-0.254552,0,0.655613,1.365,0,0.747267,5.15678,0,7.50018,-5.89253,0,-7.76259,17.3364,0,15.9242,25.3129,0
26.53,-0.00331207,-0.00530963,0,0.378602,-0.0677719,0,-0.57151,0.43381,0,-0.953405,-0.314918,0,0.609309,1.38612,0,0.720048,5.16071,0,7.51271,-5.87644,0,-7.77573,17.3304,0,15.9145,25.3189,0
26.54,-0.0032885,-0.00531759,0,0.381777,0.0323861,0,-0.61383,0.372785,0,-0.932044,-0.37406,0,0.562316,1.40567,0,0.69281,5.16449,0,7.52521,-5.86032,0,-7.78887,17.3244,0,15.9047,25.3249,0
26.55,-0.00326493,-0.00532542,0,0.358706,0.129974,0,-0.649641,0.307729,0,-0.907008,-0.431742,0,0.514688,1.42364,0,0.665551,5.16813,0,7.53767,-5.84417,0,-7.80201,17.3183,0,15.8949,25.3309,0
26.56,-0.00324135,-0.00533311,0,0.310871,0.218306,0,-0.678565,0.239337,0,-0.878397,-0.487738,0,0.466477,1.44,0,0.638275,5.17162,0,7.5501,-5.82799,0,-7.81514,17.3123,0,15.8851,25.3369,0
26.57,-0.00321776,-0.00534067,0,0.241406,0.291238,0,-0.700293,0.168339,0,-0.846323,-0.541824,0,0.417738,1.45474,0,0.61098,5.17497,0,7.56249,-5.81179,0,-7.82826,17.3063,0,15.8754,25.3429,0
26.58,-0.00319418,-0.00534809,0,0.154945,0.343565,0,-0.714599,0.095492,0,-0.810915,-0.593789,0,0.368526,1.46784,0,0.583669,5.17818,0,7.57485,-5.79557,0,-7.84138,17.3002,0,15.8656,25.3488,0
26.59,-0.0031706,-0.00535539,0,0.057378,0.371388,0,-0.721334,0.0215716,0,-0.772311,-0.643425,0,0.318895,1.47927,0,0.556341,5.18124,0,7.58717,-5.77932,0,-7.8545,17.2942,0,15.8558,25.3548,0
26.6,-0.00314702,-0.00536255,0,-0.0444911,0.372442,0,-0.72043,-0.0526351,0,-0.730664,-0.690538,0,0.268901,1.48904,0,0.528998,5.18416,0,7.59946,-5.76304,0,-7.86761,17.2881,0,15.846,25.3608,0
26.61,-0.00312344,-0.00536959,0,-0.143387,0.346326,0,-0.711903,-0.126339,0,-0.686141,-0.73494,0,0.218601,1.49712,0,0.501639,5.18693,0,7.61172,-5.74673,0,-7.88071,17.282,0,15.8363,25.3668,0
26.62,-0.00309987,-0.00537651,0,-0.232082,0.294633,0,-0.695848,-0.198759,0,-0.638915,-0.776457,0,0.168051,1.50351,0,0.474267,5.18956,0,7.62394,-5.7304,0,-7.89381,17.276,0,15.8265,25.3728,0
26.63,-0.0030763,-0.0053833,0,-0.303961,0.220908,0,-0.672443,-0.269126,0,-0.589176,-0.814924,0,0.117309,1.5082,0,0.446882,5.19204,0,7.63613,-5.71404,0,-7.90691,17.2699,0,15.8167,25.3787,0
26.64,-0.00305274,-0.00538997,0,-0.35358,0.130442,0,-0.641942,-0.336698,0,-0.537118,-0.85019,0,0.0664301,1.51118,0,0.419484,5.19438,0,7.64828,-5.69766,0,-7.92,17.2638,0,15.8069,25.3847,0
26.65,-0.00302919,-0.00539653,0,-0.377151,0.0298814,0,-0.604674,-0.40076,0,-0.482949,-0.882115,0,0.0154732,1.51246,0,0.392074,5.19658,0,7.66039,-5.68125,0,-7.93309,17.2576,0,15.7971,25.3907,0
26.66,-0.00300564,-0.00540298,0,-0.372888,-0.0733033,0,-0.561041,-0.460639,0,-0.426882,-0.910573,0,-0.0355045,1.51201,0,0.364653,5.19863,0,7.67248,-5.66481,0,-7.94618,17.2515,0,15.7873,25.3966,0
26.67,-0.0029821,-0.00540932,0,-0.341169,-0.171448,0,-0.511509,-0.515707,0,-0.369139,-0.935453,0,-0.0864455,1.50986,0,0.337222,5.20053,0,7.68452,-5.64835,0,-7.95926,17.2454,0,15.7775,25.4026,0
26.68,-0.00295856,-0.00541556,0,-0.284483,-0.257334,0,-0.456608,-0.565386,0,-0.309948,-0.956655,0,-0.137292,1.50599,0,0.309782,5.20229,0,7.69653,-5.63186,0,-7.97233,17.2392,0,15.7677,25.4085,0
26.69,-0.00293502,-0.00542169,0,-0.207184,-0.324775,0,-0.396922,-0.609159,0,-0.249544,-0.974097,0,-0.187987,1.50042,0,0.282333,5.20391,0,7.70851,-5.61535,0,-7.9854,17.2331,0,15.7579,25.4145,0
26.7,-0.00291147,-0.00542772,0,-0.115083,-0.369072,0,-0.333085,-0.646571,0,-0.188165,-0.987709,0,-0.238473,1.49314,0,0.254876,5.20538,0,7.72045,-5.59881,0,-7.99846,17.2269,0,15.7481,25.4204,0
26.71,-0.00288793,-0.00543365,0,-0.0149463,-0.38732,0,-0.265772,-0.677234,0,-0.126054,-0.997439,0,-0.288692,1.48417,0,0.227412,5.20671,0,7.73236,-5.58225,0,-8.01153,17.2207,0,15.7383,25.4263,0
26.72,-0.00286437,-0.00543948,0,0.0860436,-0.378538,0,-0.195695,-0.700833,0,-0.0634558,-1.00325,0,-0.338587,1.47352,0,0.199941,5.20789,0,7.74423,-5.56566,0,-8.02458,17.2146,0,15.7285,25.4323,0
26.73,-0.00284081,-0.00544521,0,0.180813,-0.343651,0,-0.123592,-0.717127,0,-0.000618401,-1.00511,0,-0.388103,1.46119,0,0.172465,5.20893,0,7.75607,-5.54905,0,-8.03763,17.2084,0,15.7187,25.4382,0
26.74,-0.00281723,-0.00545085,0,0.262862,-0.285339,0,-0.0502218,-0.725951,0,0.0622102,-1.00303,0,-0.437183,1.4472,0,0.144984,5.20982,0,7.76787,-5.53241,0,-8.05068,17.2022,0,15.7089,25.4441,0
26.75,-0.00279363,-0.00545638,0,0.326661,-0.207801,0,0.0236457,-0.727219,0,0.124782,-0.997,0,-0.48577,1.43157,0,0.117498,5.21057,0,7.77963,-5.51574,0,-8.06372,17.1959,0,15.6991,25.4501,0
26.76,-0.00277002,-0.00546182,0,0.367955,-0.116442,0,0.0972362,-0.720925,0,0.186849,-0.987055,0,-0.53381,1.41431,0,0.0900099,5.21117,0,7.79136,-5.49905,0,-8.07676,17.1897,0,15.6893,25.456,0
26.77,-0.00274638,-0.00546715,0,0.383995,-0.0175216,0,0.16978,-0.707138,0,0.248168,-0.973231,0,-0.581249,1.39543,0,0.0625188,5.21163,0,7.80306,-5.48234,0,-8.08979,17.1835,0,15.6794,25.4619,0
26.78,-0.00272272,-0.00547239,0,0.373678,0.0822201,0,0.240518,-0.686009,0,0.308495,-0.955584,0,-0.628031,1.37498,0,0.0350258,5.21194,0,7.81471,-5.4656,0,-8.10282,17.1772,0,15.6696,25.4678,0
26.79,-0.00269904,-0.00547751,0,0.33762,0.175965,0,0.308712,-0.657763,0,0.367592,-0.934183,0,-0.674104,1.35295,0,0.00753186,5.2121,0,7.82634,-5.44883,0,-8.11584,17.171,0,15.6598,25.4737,0
26.8,-0.00267533,-0.00548253,0,0.278141,0.257223,0,0.37365,-0.622697,0,0.425227,-0.909114,0,-0.719415,1.32938,0,-0.0199624,5.21213,0,7.83792,-5.43204,0,-8.12886,17.1647,0,15.65,25.4796,0
26.81,-0.00265159,-0.00548744,0,0.199166,0.320242,0,0.434656,-0.581181,0,0.481172,-0.880475,0,-0.763912,1.3043,0,-0.0474562,5.212,0,7.84948,-5.41523,0,-8.14188,17.1585,0,15.6401,25.4855,0
26.82,-0.00262783,-0.00549224,0,0.106029,0.360405,0,0.491093,-0.533651,0,0.535205,-0.848379,0,-0.807545,1.27774,0,-0.0749487,5.21173,0,7.86099,-5.39839,0,-8.15489,17.1522,0,15.6303,25.4914,0
26.83,-0.00260403,-0.00549693,0,0.00517864,0.374591,0,0.542372,-0.480603,0,0.587115,-0.812955,0,-0.850264,1.24971,0,-0.102439,5.21132,0,7.87247,-5.38153,0,-8.16789,17.1459,0,15.6205,25.4973,0
26.84,-0.00258021,-0.0055015,0,-0.0962312,0.361468,0,0.587959,-0.422592,0,0.636695,-0.774342,0,-0.892019,1.22026,0,-0.129927,5.21076,0,7.88392,-5.36464,0,-8.18089,17.1396,0,15.6106,25.5032,0
26.85,-0.00255636,-0.00550596,0,-0.190835,0.321677,0,0.627376,-0.360224,0,0.683751,-0.732692,0,-0.932764,1.18942,0,-0.157411,5.21006,0,7.89532,-5.34772,0,-8.19389,17.1333,0,15.6008,25.5091,0
26.86,-0.00253248,-0.00551029,0,-0.271621,0.257874,0,0.660212,-0.294149,0,0.728097,-0.68817,0,-0.972451,1.15721,0,-0.184891,5.20921,0,7.9067,-5.33079,0,-8.20688,17.1269,0,15.591,25.515,0
26.87,-0.00250858,-0.00551451,0,-0.332508,0.174593,0,0.68612,-0.225058,0,0.769558,-0.640953,0,-1.01104,1.12369,0,-0.212366,5.20822,0,7.91803,-5.31383,0,-8.21986,17.1206,0,15.5811,25.5209,0
26.88,-0.00248465,-0.0055186,0,-0.368877,0.0779307,0,0.704829,-0.153671,0,0.80797,-0.591226,0,-1.04847,1.08888,0,-0.239835,5.20708,0,7.92933,-5.29684,0,-8.23284,17.1143,0,15.5713,25.5267,0
26.89,-0.00246069,-0.00552257,0,-0.377986,-0.0249399,0,0.716139,-0.0807348,0,0.843182,-0.539187,0,-1.08472,1.05283,0,-0.267297,5.2058,0,7.9406,-5.27983,0,-8.24582,17.1079,0,15.5614,25.5326,0
26.9,-0.0024367,-0.00552642,0,-0.359211,-0.126369,0,0.719928,-0.00701107,0,0.875055,-0.48504,0,-1.11973,1.01557,0,-0.294752,5.20437,0,7.95182,-5.2628,0,-8.25879,17.1015,0,15.5516,25.5385,0
26.91,-0.00241269,-0.00553014,0,-0.314085,-0.218871,0,0.716151,0.0667283,0,0.903463,-0.429,0,-1.15348,0.977148,0,-0.322199,5.2028,0,7.96302,-5.24574,0,-8.27176,17.0952,0,15.5417,25.5444,0
26.92,-0.00238865,-0.00553373,0,-0.246121,-0.295742,0,0.704843,0.13971,0,0.928295,-0.371288,0,-1.18591,0.937609,0,-0.349637,5.20108,0,7.97417,-5.22866,0,-8.28472,17.0888,0,15.5319,25.5502,0
26.93,-0.00236458,-0.0055372,0,-0.160481,-0.351565,0,0.686116,0.211169,0,0.949452,-0.312132,0,-1.21699,0.896995,0,-0.377065,5.19922,0,7.98529,-5.21155,0,-8.29768,17.0824,0,15.522,25.5561,0
26.94,-0.00234049,-0.00554054,0,-0.0635033,-0.382578,0,0.660161,0.280353,0,0.966852,-0.251765,0,-1.24669,0.855354,0,-0.404483,5.19721,0,7.99637,-5.19443,0,-8.31063,17.076,0,15.5122,25.5619,0
26.95,-0.00231637,-0.00554374,0,0.0378067,-0.386882,0,0.627244,0.346532,0,0.980425,-0.190426,0,-1.27497,0.812732,0,-0.43189,5.19506,0,8.00742,-5.17727,0,-8.32358,17.0696,0,15.5023,25.5678,0
26.96,-0.00229222,-0.00554681,0,0.136307,-0.364482,0,0.587704,0.409008,0,0.990118,-0.128357,0,-1.3018,0.769177,0,-0.459285,5.19277,0,8.01843,-5.1601,0,-8.33652,17.0632,0,15.4924,25.5736,0
26.97,-0.00226805,-0.00554974,0,0.225202,-0.317205,0,0.541952,0.467119,0,0.995892,-0.0658023,0,-1.32715,0.724739,0,-0.486667,5.19033,0,8.0294,-5.1429,0,-8.34946,17.0567,0,15.4826,25.5795,0
26.98,-0.00224385,-0.00555254,0,0.298463,-0.248509,0,0.490463,0.520248,0,0.997726,-0.00301005,0,-1.35099,0.679469,0,-0.514036,5.18774,0,8.04034,-5.12567,0,-8.36239,17.0503,0,15.4727,25.5853,0
26.99,-0.00221963,-0.00555519,0,0.351177,-0.163211,0,0.433776,0.567829,0,0.995612,0.0597723,0,-1.37329,0.633417,0,-0.54139,5.18501,0,8.05124,-5.10843,0,-8.37532,17.0438,0,15.4628,25.5911,0
27,-0.00219538,-0.00555769,0,0.379814,-0.0671725,0,0.372483,0.609353,0,0.989558,0.122297,0,-1.39403,0.586637,0,-0.568729,5.18214,0,8.0621,-5.09116,0,-8.38824,17.0374,0,15.453,25.597,0
27.01,-0.00217112,-0.00556004,0,0.38242,0.033065,0,0.307228,0.644375,0,0.979589,0.184317,0,-1.41318,0.539182,0,-0.596053,5.17913,0,8.07293,-5.07387,0,-8.40116,17.0309,0,15.4431,25.6028,0
27.02,-0.00214683,-0.00556225,0,0.358735,0.130662,0,0.238699,0.672519,0,0.965743,0.245587,0,-1.43072,0.491105,0,-0.62336,5.17596,0,8.08372,-5.05655,0,-8.41407,17.0244,0,15.4332,25.6086,0
27.03,-0.00212253,-0.0055643,0,0.310227,0.218889,0,0.167617,0.693477,0,0.948075,0.305866,0,-1.44662,0.442462,0,-0.65065,5.17266,0,8.09447,-5.03921,0,-8.42698,17.0179,0,15.4233,25.6144,0
27.04,-0.00209822,-0.00556619,0,0.240049,0.291544,0,0.0947356,0.707023,0,0.926655,0.364915,0,-1.46088,0.393307,0,-0.677922,5.16921,0,8.10518,-5.02185,0,-8.43989,17.0114,0,15.4135,25.6202,0
27.05,-0.0020739,-0.00556793,0,0.152894,0.343369,0,0.020826,0.713004,0,0.901568,0.422501,0,-1.47348,0.343697,0,-0.705175,5.16562,0,8.11586,-5.00446,0,-8.45279,17.0049,0,15.4036,25.6261,0
27.06,-0.00204957,-0.00556951,0,0.0547461,0.370443,0,-0.0533269,0.711352,0,0.872912,0.478397,0,-1.48439,0.293689,0,-0.732409,5.16188,0,8.12651,-4.98706,0,-8.46568,16.9984,0,15.3937,25.6319,0
27.07,-0.00202525,-0.00557092,0,-0.0474788,0.370524,0,-0.126935,0.702077,0,0.840801,0.532382,0,-1.49362,0.24334,0,-0.759622,5.158,0,8.13711,-4.96963,0,-8.47857,16.9919,0,15.3838,25.6377,0
27.08,-0.00200093,-0.00557218,0,-0.146403,0.343295,0,-0.199213,0.685273,0,0.805361,0.584243,0,-1.50114,0.192706,0,-0.786815,5.15398,0,8.14768,-4.95217,0,-8.49145,16.9853,0,15.3739,25.6435,0
27.09,-0.00197662,-0.00557328,0,-0.234737,0.290479,0,-0.269392,0.661115,0,0.766732,0.633774,0,-1.50695,0.141846,0,-0.813985,5.14981,0,8.15821,-4.9347,0,-8.50433,16.9788,0,15.364,25.6493,0
27.1,-0.00195232,-0.00557421,0,-0.305866,0.215781,0,-0.336723,0.629856,0,0.725067,0.68078,0,-1.51104,0.0908182,0,-0.841133,5.14551,0,8.1687,-4.9172,0,-8.51721,16.9722,0,15.3541,25.6551,0
27.11,-0.00192803,-0.00557499,0,-0.35442,0.124641,0,-0.400487,0.591825,0,0.68053,0.725075,0,-1.51341,0.0396803,0,-0.868258,5.14105,0,8.17916,-4.89968,0,-8.53008,16.9656,0,15.3442,25.6608,0
27.12,-0.00190377,-0.00557561,0,-0.376749,0.0238127,0,-0.460002,0.547428,0,0.633298,0.766484,0,-1.51405,-0.0115091,0,-0.895358,5.13646,0,8.18958,-4.88214,0,-8.54294,16.9591,0,15.3343,25.6666,0
27.13,-0.00187952,-0.00557608,0,-0.371239,-0.0791978,0,-0.514634,0.497135,0,0.583556,0.804843,0,-1.51296,-0.0626917,0,-0.922434,5.13172,0,8.19996,-4.86457,0,-8.5558,16.9525,0,15.3244,25.6724,0
